PAYROLL_BATCH_ID|TAX_YEAR|INV_PREFIX|INV_SUB|INVOICE_COUNTER|CLIENT_ID|SITE|PAYROLL_BATCH_ERROR_TYPE_ID|INVOICE_SUBTYPE_ID|CURRENT_PM_USER_ID|PAYROLL_RECEIVE_METH_TYPE_ID|ASSIGN_STAMP
6344596|2017|PC|  |06745751    |39832|CA||1|2712|5|
6344597|2017|PC|  |06745752    |39832|CA||1|2712|5|
6344600|2017|PC|  |06745756    |39832|CA||1|2712|5|
6344604|2017|PC|  |06745759    |39832|CA||1|2712|5|
6344609|2017|PC|  |06745765    |39832|CA||1|2712|5|
6344615|2017|PC|  |06745772    |39832|CA||1|2712|5|
6344616|2017|PC|  |06745776    |39832|CA||1|2712|5|
6345313|2017|PC|  |06746505    |39832|CA||1|2712|5|
6349852|2017|PC|  |06751153    |39832|CA||1|2712|5|
6355061|2017|PC|  |06756591    |39832|CA|6|14|2712|10|
6355471|2017|PC|  |06757019    |39832|CA||1|2712|5|
6355473|2017|PC|  |06757023    |39832|CA||1|2712|5|
6355475|2017|PC|  |06757025    |39832|CA||1|2712|5|
6355476|2017|PC|  |06757026    |39832|CA||1|2712|5|
6355479|2017|PC|  |06757027    |39832|CA||1|2712|5|
6355540|2017|PC|  |06757088    |39832|CA||1|2712|10|
6366210|2017|PC|  |06768217    |39832|CA||1|2712|5|
6366211|2017|PC|  |06768218    |39832|CA||1|2712|5|
6366213|2017|PC|  |06768219    |39832|CA||1|2712|5|
6366214|2017|PC|  |06768220    |39832|CA||1|2712|5|
6366215|2017|PC|  |06768222    |39832|CA||1|2712|5|
6366217|2017|PC|  |06768224    |39832|CA||1|2712|5|
6366218|2017|PC|  |06768226    |39832|CA||1|2712|5|
6366733|2017|PC|  |06768786    |39832|CA||1|2712|5|
6370291|2017|PC|  |06772582    |39832|CA||1|2712|5|
6373569|2017|PC|  |06775992    |39832|CA||1|2712|5|
6373570|2017|PC|  |06775994    |39832|CA||1|2712|5|
6373574|2017|PC|  |06775996    |39832|CA||1|2712|5|
6373575|2017|PC|  |06775998    |39832|CA||1|2712|5|
6374078|2017|PC|  |06776538    |39832|CA||1|2712|5|
6378196|2017|PC|  |06780834    |39832|CA||1|2712|5|
6383514|2017|PC|  |06786391    |39832|CA||1|2712|5|
6383516|2017|PC|  |06786394    |39832|CA||1|2712|5|
6383519|2017|PC|  |06786396    |39832|CA||1|2712|5|
6383521|2017|PC|  |06786399    |39832|CA||1|2712|5|
6383524|2017|PC|  |06786400    |39832|CA||1|2712|5|
6383526|2017|PC|  |06786401    |39832|CA||1|2712|5|
6383528|2017|PC|  |06786403    |39832|CA||1|2712|5|
6385496|2017|PC|  |06788447    |39832|CA||1|2712|5|
6391266|2017|PC|  |06794512    |39832|CA||1|2712|5|
6391270|2017|PC|  |06794517    |39832|CA||1|2712|5|
6391274|2017|PC|  |06794520    |39832|CA||1|2712|5|
6391279|2017|PC|  |06794527    |39832|CA||1|2712|5|
6391283|2017|PC|  |06794530    |39832|CA||1|2712|5|
6391294|2017|PC|  |06794542    |39832|CA||1|2712|1|
6391307|2017|PC|  |06794554    |39832|CA||1|2712|5|
6392486|2017|PC|  |06795778    |39832|CA||1|2712|5|
6396196|2017|PC|  |06799638    |39832|CA|1|5|2712|5|
6400976|2017|PC|  |06804660    |39832|CA||1|2712|5|
6400978|2017|PC|  |06804661    |39832|CA||1|2712|5|
6400979|2017|PC|  |06804663    |39832|CA||1|2712|5|
6400980|2017|PC|  |06804666    |39832|CA||1|2712|5|
6400981|2017|PC|  |06804668    |39832|CA||1|2712|5|
6400985|2017|PC|  |06804669    |39832|CA||1|2712|5|
6400986|2017|PC|  |06804670    |39832|CA||1|2712|5|
6400987|2017|PC|  |06804672    |39832|CA||1|2712|5|
6400989|2017|PC|  |06804674    |39832|CA||1|2712|5|
6410563|2017|PC|  |06814591    |39832|CA||1|2712|5|
6410564|2017|PC|  |06814592    |39832|CA||1|2712|5|
6410566|2017|PC|  |06814593    |39832|CA||1|2712|5|
6410567|2017|PC|  |06814594    |39832|CA||1|2712|5|
6410569|2017|PC|  |06814595    |39832|CA||1|2712|5|
6410578|2017|PC|  |06814606    |39832|CA||1|2712|5|
6410580|2017|PC|  |06814608    |39832|CA||1|2712|5|
6410655|2017|PC|  |06814685    |39832|CA|1|14|2712|10|
6410997|2017|PC|  |06815042    |39832|CA||1|2712|5|
6420605|2017|PC|  |06824954    |39832|CA||1|2712|5|
6420607|2017|PC|  |06824955    |39832|CA||1|2712|5|
6420608|2017|PC|  |06824956    |39832|CA||1|2712|5|
6420609|2017|PC|  |06824957    |39832|CA||1|2712|5|
6420611|2017|PC|  |06824960    |39832|CA||1|2712|5|
6420612|2017|PC|  |06824962    |39832|CA||1|2712|5|
6420614|2017|PC|  |06824963    |39832|CA||1|2712|5|
6420615|2017|PC|  |06824967    |39832|CA||1|2712|5|
6420617|2017|PC|  |06824970    |39832|CA||1|2712|5|
6420722|2017|PC|  |06825078    |39832|CA||1|2712|5|
6426260|2016|PC|  |06830834    |39832|CA|1|5|2712|9|
6428009|2017|PC|  |06832695    |39832|CA||1|2712|5|
6428011|2017|PC|  |06832696    |39832|CA||1|2712|5|
6428012|2017|PC|  |06832699    |39832|CA||1|2712|5|
6428014|2017|PC|  |06832700    |39832|CA||1|2712|5|
6428017|2017|PC|  |06832702    |39832|CA||1|2712|5|
6428951|2017|PC|  |06833717    |39832|CA||1|2712|5|
6428954|2017|PC|  |06833719    |39832|CA||1|2712|5|
6436350|2017|PC|  |06841423    |39832|CA||1|2712|5|
6436352|2017|PC|  |06841424    |39832|CA||1|2712|5|
6436353|2017|PC|  |06841426    |39832|CA||1|2712|5|
6436355|2017|PC|  |06841429    |39832|CA||1|2712|5|
6436357|2017|PC|  |06841431    |39832|CA||1|2712|5|
6436358|2017|PC|  |06841432    |39832|CA||1|2712|5|
6436359|2017|PC|  |06841433    |39832|CA||1|2712|5|
6436361|2017|PC|  |06841436    |39832|CA||1|2712|5|
6436363|2017|PC|  |06841437    |39832|CA||1|2712|5|
6439204|2016|PC|  |06844425    |39832|CA|1|5|2712|10|
6443667|2017|PC|  |06849134    |39832|CA||1|2712|5|
6443668|2017|PC|  |06849135    |39832|CA||1|2712|5|
6443669|2017|PC|  |06849136    |39832|CA||1|2712|5|
6443670|2017|PC|  |06849137    |39832|CA||1|2712|5|
6443671|2017|PC|  |06849138    |39832|CA||1|2712|5|
6443672|2017|PC|  |06849139    |39832|CA||1|2712|5|
6446126|2017|PC|  |06851777    |39832|CA||1|2712|5|
6451103|2017|PC|  |06859819    |39832|CA||1|2712|5|
6451104|2017|PC|  |06859820    |39832|CA||1|2712|5|
6451105|2017|PC|  |06859821    |39832|CA||1|2712|5|
6451106|2017|PC|  |06859822    |39832|CA||1|2712|5|
6451107|2017|PC|  |06859823    |39832|CA||1|2712|5|
6451108|2017|PC|  |06859825    |39832|CA||1|2712|5|
6451109|2017|PC|  |06859826    |39832|CA||1|2712|5|
6451111|2017|PC|  |06859827    |39832|CA||1|2712|5|
6451112|2017|PC|  |06859828    |39832|CA||1|2712|5|
6457941|2017|PC|  |06867007    |39832|CA||1|2712|5|
6457944|2017|PC|  |06867010    |39832|CA||1|2712|5|
6457950|2017|PC|  |06867015    |39832|CA||1|2712|5|
6457954|2017|PC|  |06867022    |39832|CA||1|2712|5|
6457959|2017|PC|  |06867028    |39832|CA||1|2712|5|
6458534|2017|PC|  |06867736    |39832|CA||1|2712|5|
6464800|2017|PC|  |06874332    |39832|CA|1|5|2712|10|
6467184|2017|PC|  |06876839    |39832|CA||1|2712|5|
6467197|2017|PC|  |06876857    |39832|CA||1|2712|5|
6467206|2017|PC|  |06876863    |39832|CA||1|2712|5|
6467213|2017|PC|  |06876874    |39832|CA||1|2712|5|
6467218|2017|PC|  |06876878    |39832|CA||1|2712|5|
6467234|2017|PC|  |06876893    |39832|CA||1|2712|5|
6467245|2017|PC|  |06876896    |39832|CA||1|2712|5|
6467259|2017|PC|  |06876924    |39832|CA||1|2712|5|
6473597|2017|PC|  |06883521    |39832|CA|1|14|2712|10|
6476020|2017|PC|  |06886086    |39832|CA||1|2712|5|
6476021|2017|PC|  |06886088    |39832|CA||1|2712|5|
6476025|2017|PC|  |06886091    |39832|CA||1|2712|5|
6476031|2017|PC|  |06886098    |39832|CA||1|2712|5|
6476035|2017|PC|  |06886102    |39832|CA||1|2712|5|
6476519|2017|PC|  |06886669    |39832|CA||1|2712|5|
6480285|2017|PC|  |06890585    |39832|CA||1|2712|5|
6483050|2017|PC|  |06893450    |39832|CA|5|14|2712|10|
6484376|2017|PC|  |06894836    |39832|CA||1|2712|5|
6484377|2017|PC|  |06894837    |39832|CA||1|2712|5|
6484378|2017|PC|  |06894839    |39832|CA||1|2712|5|
6484379|2017|PC|  |06894840    |39832|CA||1|2712|5|
6484381|2017|PC|  |06894841    |39832|CA||1|2712|5|
6484382|2017|PC|  |06894842    |39832|CA||1|2712|5|
6488983|2017|PC|  |06899644    |39832|CA||1|2712|5|
6491234|2017|PC|  |06902088    |39832|CA||1|2712|5|
6491237|2017|PC|  |06902091    |39832|CA||1|2712|5|
6491240|2017|PC|  |06902094    |39832|CA||1|2712|5|
6491247|2017|PC|  |06902097    |39832|CA||1|2712|5|
6491250|2017|PC|  |06902102    |39832|CA||1|2712|5|
6491578|2017|PC|  |06902461    |39832|CA||1|2712|5|
6498004|2017|PC|  |06909313    |39832|CA||1|2712|5|
6498006|2017|PC|  |06909315    |39832|CA||1|2712|5|
6498007|2017|PC|  |06909316    |39832|CA||1|2712|5|
6498008|2017|PC|  |06909317    |39832|CA||1|2712|10|
6498009|2017|PC|  |06909318    |39832|CA||1|2712|5|
6498011|2017|PC|  |06909320    |39832|CA||1|2712|5|
6498013|2017|PC|  |06909321    |39832|CA||1|2712|5|
6498014|2017|PC|  |06909322    |39832|CA||1|2712|5|
6504212|2017|PC|  |06915885    |39832|CA||1|2712|5|
6504218|2017|PC|  |06915894    |39832|CA||1|2712|5|
6504224|2017|PC|  |06915900    |39832|CA||1|2712|5|
6504226|2017|PC|  |06915905    |39832|CA||1|2712|5|
6504228|2017|PC|  |06915908    |39832|CA||1|2712|5|
6505419|2017|PC|  |06917189    |39832|CA||1|2712|5|
6507893|2017|PC|  |06919863    |39832|CA|6|5|2712|5|
6509281|2017|PC|  |06921286    |39832|CA||1|2712|5|
6510228|2017|PC|  |06922300    |39832|CA||1|2712|5|
6510239|2017|PC|  |06922307    |39832|CA||1|2712|5|
6510242|2017|PC|  |06922314    |39832|CA||1|2712|5|
6510250|2017|PC|  |06922319    |39832|CA||1|2712|5|
6510452|2017|PC|  |06922532    |39832|CA||1|2712|10|
6510457|2017|PC|  |06922537    |39832|CA||1|2712|5|
6510460|2017|PC|  |06922539    |39832|CA||1|2712|5|
6511139|2017|PC|  |06923322    |39832|CA||1|2712|5|
6512013|2017|PC|  |06924232    |39832|CA||1|2712|5|
6517359|2017|PC|  |06929993    |39832|CA|1|5|3441|9|
6518123|2017|PC|  |06930823    |39832|CA||1|3441|5|
6518133|2017|PC|  |06931300    |39832|CA||1|3441|5|
6518170|2017|PC|  |06931339    |39832|CA||1|3441|5|
6518833|2017|PC|  |06931509    |39832|CA||1|3441|5|
6518901|2017|PC|  |06931578    |39832|CA||1|3441|5|
6518908|2017|PC|  |06931586    |39832|CA||1|3441|5|
6519535|2017|PC|  |06932282    |39832|CA||1|3441|5|
6523318|2017|PC|  |06936391    |39832|CA||1|3441|5|
6523320|2017|PC|  |06936393    |39832|CA||1|3441|5|
6523583|2017|PC|  |06936695    |39832|CA||1|3441|5|
6523592|2017|PC|  |06936703    |39832|CA||1|3441|5|
6523601|2017|PC|  |06936717    |39832|CA||1|3441|5|
6523866|2017|PC|  |06936997    |39832|CA||1|3441|5|
6526996|2017|PC|  |06940324    |39832|CA|6|14|3441|10|
6530398|2017|PC|  |06943945    |39832|CA||1|3441|5|
6530413|2017|PC|  |06943959    |39832|CA||1|3441|5|
6531968|2017|PC|  |06945596    |39832|CA||1|3441|5|
6531983|2017|PC|  |06945610    |39832|CA||1|3441|5|
6531997|2017|PC|  |06945626    |39832|CA||1|3441|5|
6532001|2017|PC|  |06945630    |39832|CA||1|3441|5|
6532155|2017|PC|  |06945798    |39832|CA||1|3441|5|
6532176|2017|PC|  |06945819    |39832|CA||1|3441|5|
6532194|2017|PC|  |06945833    |39832|CA||1|3441|5|
6532217|2017|PC|  |06945865    |39832|CA||1|3441|5|
6532231|2017|PC|  |06945878    |39832|CA||1|3441|5|
6533600|2017|PC|  |06947303    |39832|CA||1|3441|5|
6533604|2017|PC|  |06947307    |39832|CA||1|3441|5|
6533607|2017|PC|  |06947311    |39832|CA||1|3441|5|
6533608|2017|PC|  |06947312    |39832|CA||1|3441|5|
6533614|2017|PC|  |06947316    |39832|CA||1|3441|5|
6533617|2017|PC|  |06947322    |39832|CA||1|3441|5|
6533618|2017|PC|  |06947323    |39832|CA||1|3441|5|
6533619|2017|PC|  |06947325    |39832|CA||1|3441|5|
6535771|2017|PC|  |06949694    |39832|CA||1|3441|5|
6537337|2017|PC|  |06951321    |39832|CA||1|3441|5|
6537348|2017|PC|  |06951334    |39832|CA||1|3441|5|
6537378|2017|PC|  |06951360    |39832|CA||1|3441|5|
6537396|2017|PC|  |06951381    |39832|CA||1|3441|5|
6537411|2017|PC|  |06951400    |39832|CA||1|3441|5|
6537460|2017|PC|  |06951450    |39832|CA||1|3441|5|
6537474|2017|PC|  |06951466    |39832|CA||1|3441|5|
6537488|2017|PC|  |06951479    |39832|CA||1|3441|5|
6537554|2017|PC|  |06951549    |39832|CA||1|3441|5|
6537585|2017|PC|  |06951583    |39832|CA||1|3441|5|
6537605|2017|PC|  |06951601    |39832|CA||1|3441|5|
6537704|2017|PC|  |06951703    |39832|CA||1|3441|5|
6537715|2017|PC|  |06951718    |39832|CA||1|3441|5|
6537724|2017|PC|  |06951728    |39832|CA||1|3441|5|
6537794|2017|PC|  |06951806    |39832|CA||1|3441|5|
6537835|2017|PC|  |06951846    |39832|CA||1|3441|5|
6537842|2017|PC|  |06951852    |39832|CA||1|3441|5|
6539813|2017|PC|  |06953877    |39832|CA|1|5|3441|9|
6540619|2017|PC|  |06954727    |39832|CA||1|3441|5|
6541505|2017|PC|  |06955632    |39832|CA||1|3441|5|
6541835|2017|PC|  |06955994    |39832|CA||1|3441|5|
6542331|2017|PC|  |06956548    |39832|CA||1|3441|5|
6542356|2017|PC|  |06956553    |39832|CA||1|3441|5|
6543401|2017|PC|  |06957603    |39832|CA||1|3441|5|
